South	N
China	N
Sea	N
even	N
waters	N
close	N
to	N
the	N
coast	N
of	N
other	N
countries	N
and	N
hundreds	N
of	N
miles	N
from	N
its	N
own	N
mainland	C

The	N
Philippines	N
says	N
it	N
has	N
sovereign	C
rights	N
over	N
waters	N
within	N
its	N
200-nautical-mile	N
exclusive	C
economic	C
zone	N
and	N
that	N
its	N
position	C
is	N
supported	C
by	N
international	C
law	N

Apart	N
from	N
China	N
and	N
the	N
Philippines	N
Taiwan	N
Malaysia	N
Brunei	N
and	N
Vietnam	N
also	N
have	N
overlapping	C
claims	N
to	N
parts	N
of	N
the	N
South	N
China	N
Sea	N
making	N
the	N
waters	N
one	N
of	N
Asia	N
potential	C
flashpoints	C
for	N
armed	N
conflict	C

The	N
Philippines	N
and	N
Vietnam	N
complained	C
last	N
year	N
of	N
increasingly	C
aggressive	C
acts	N
by	N
China	N
in	N
staking	C
its	N
claim	N
to	N
the	N
South	N
China	N
Sea	N

The	N
Philippines	N
accused	C
Chinese	N
vessels	C
of	N
firing	N
warning	C
shots	N
at	N
Filipino	N
fishermen	N
as	N
well	N
as	N
harassing	C
an	N
oil	N
exploration	C
vessel	C

Thus	N
far	N
however	N
the	N
government	N
action	N
to	N
clean	N
up	N
its	N
banks	N
seems	N
to	N
have	N
failed	N
to	N
boost	C
the	N
sector	C
stocks	C

Madrid	N
IBEX-35	N
index	C
of	N
leading	C
shares	N
closed	N
down	N
0.71	N
per	N
cent	N
but	N
at	N
one	N
point	N
was	N
off	N
more	N
than	N
3.0	N
per	N
cent	N
as	N
even	N
the	N
healthiest	C
banks	N
suffered	C

Santander	N
the	N
eurozone	C
biggest	N
bank	N
by	N
assets	C
fell	N
1.0	N
per	N
cent	N
to	N
4.871	N
euros	N
Spanish	N
number-two	N
BBVA	C
dropped	N
1.26	N
per	N
cent	N
to	N
5.243	N
euros	N
and	N
Bankia	N
skidded	C
3.37	N
per	N
cent	N
to	N
2.034	N
euros	N

Bankia	N
in	N
which	N
the	N
state	N
is	N
taking	N
a	N
45-per	N
cent	N
stake	C
as	N
a	N
crisis	C
measure	N
to	N
save	N
it	N
from	N
crippling	C
bad	N
loans	N
had	N
37.5bn	N
euros	N
in	N
exposure	C
to	N
the	N
property	N
sector	N
at	N
the	N
end	N
of	N
2011	N

Sunni	N
gunmen	C
stand	N
in	N
the	N
middle	N
of	N
Syria	N
Street	N
which	N
divides	C
the	N
Sunni	N
and	N
Alawite	N
areas	N
in	N
the	N
northern	N
port	N
city	N
of	N
Tripoli	N
Lebanon	N

Syria	N
restricts	C
media	N
access	C
making	N
it	N
difficult	N
to	N
verify	C
accounts	C
of	N
the	N
unrest	C

Syria	N
Sunni	N
majority	C
is	N
at	N
the	N
forefront	C
of	N
the	N
uprising	C
against	N
Assad	N
whose	N
minority	C
Alawite	N
sect	C
is	N
an	N
offshoot	C
of	N
Shi'ite	N
Islam	N

Assad	N
government	C
says	N
it	N
is	N
fighting	N
a	N
terrorist	N
attempt	N
to	N
divide	C
Syria	N

Rastan	C
has	N
in	N
the	N
past	N
been	N
a	N
major	N
source	N
of	N
Sunni	N
Muslim	N
conscripts	C
who	N
provide	C
most	N
of	N
manpower	C
in	N
the	N
military	N
which	N
is	N
dominated	C
by	N
Alawite	N
officers	N

Sunni	N
officers	N
from	N
Rastan	C
began	N
defecting	C
after	N
security	N
forces	N
shot	N
dead	N
dozens	N
of	N
demonstrators	C
in	N
the	N
town	N
and	N
arrested	N
many	N
of	N
its	N
notables	C

The	N
area	N
was	N
scene	N
of	N
the	N
first	N
serious	N
armed	N
confrontations	C
between	N
army	N
defectors	C
and	N
loyalist	C
forces	N
last	N
year	N

Assad	N
forces	N
regained	C
control	N
of	N
the	N
city	N
several	N
times	N
but	N
it	N
has	N
kept	N
falling	N
back	N
into	N
rebel	C
hands	N

The	N
acquisition	C
is	N
the	N
largest	N
wireless-equipment	C
deal	C
in	N
at	N
least	N
a	N
decade	C
according	N
to	N
data	C
compiled	C
by	N
Bloomberg	N

Our	N
stance	C
since	N
we	N
agreed	N
to	N
acquire	C
Motorola	N
has	N
not	N
changed	N
and	N
we	N
look	N
forward	N
to	N
closing	N
the	N
deal	N
Mountain	N
View	N
California-based	N
Google	N
said	N
in	N
an	N
e-mailed	N
statement	N

The	N
company	N
also	N
confirmed	C
it	N
had	N
received	N
word	N
from	N
Chinese	N
authorities	C
of	N
the	N
purchase	C
being	N
approved	C

Google	N
fell	N
3.6	N
percent	N
to	N
600.40	N
yesterday	N
in	N
New	N
York	N
trading	C

The	N
shares	C
have	N
fallen	N
7	N
percent	N
this	N
year	N

Motorola	N
Mobility	N
closed	C
unchanged	C
at	N
39.20	N

The	N
stock	C
is	N
up	N
1	N
percent	N
year	N
to	N
date	N

A	N
teenager	C
has	N
been	N
shot	N
dead	N
and	N
her	N
sister	N
has	N
been	N
seriously	N
injured	C
in	N
a	N
gun	N
attack	N
in	N
Bellaghy	N

The	N
fatal	C
incident	N
occurred	C
at	N
a	N
house	N
in	N
the	N
William	N
Court	N
area	N
of	N
the	N
Co	N
Londonderry	N
village	N
on	N
Saturday	N
morning	N

The	N
children	N
ranged	C
in	N
age	N
from	N
12	N
to	N
17	N

It	N
appeared	C
they	N
had	N
been	N
shot	C
Goodyear	N
said	N

The	N
mother	N
of	N
the	N
children	N
came	N
out	N
of	N
the	N
residence	C
next	N
door	N
called	N
for	N
the	N
children	N
to	N
return	N
home	N
at	N
which	N
time	N
they	N
left	N
and	N
went	N
back	N
to	N
the	N
house	N

The	N
neighbor	C
then	N
heard	C
gunshots	C
and	N
called	N
police	N

Another	N
neighbor	N
told	N
deputies	C
that	N
Thomas	N
sent	N
a	N
text	N
message	C
in	N
the	N
middle	N
of	N
the	N
night	N
saying	N
she	N
wanted	N
to	N
be	N
cremated	C
with	N
her	N
children	N
Goodyear	N
said	N

The	N
shooting	N
happened	N
in	N
an	N
area	N
known	N
as	N
the	N
Space	N
Coast	N
because	N
it	N
is	N
the	N
home	N
of	N
NASA	N
Kennedy	N
Space	N
Center	N
the	N
location	C
of	N
numerous	C
shuttle	C
launches	C

Gardaí	C
are	N
to	N
carry	N
out	N
a	N
technical	C
examination	C
of	N
the	N
scene	N
of	N
a	N
shooting	C
in	N
Dublin	N
last	N
night	N

The	N
deal	C
signed	C
with	N
Karzai	C
does	N
not	N
commit	C
the	N
United	N
States	N
to	N
any	N
specific	C
troop	C
presence	C
or	N
spending	N

But	N
it	N
does	N
allow	N
the	N
U.S.	N
to	N
potentially	C
keep	N
troops	C
in	N
Afghanistan	N
through	N
2024	N
for	N
two	N
specific	C
purposes	N
continued	C
training	N
of	N
Afghan	N
forces	N
and	N
targeted	C
operations	C
against	N
al-Qaida	N

The	N
United	N
States	N
also	N
promises	N
to	N
seek	C
money	N
from	N
Congress	C
every	N
year	N
to	N
support	N
Afghanistan	N

The	N
attack	N
began	N
with	N
a	N
suicide	C
car	N
bomb	N
near	N
the	N
gate	N
of	N
the	N
privately	C
guarded	C
compound	C
which	N
sits	N
off	N
Jalalabad	N
road	N
—	N
one	N
of	N
the	N
main	N
thoroughfares	C
out	N
of	N
the	N
city	N
Interior	N
Ministry	N
spokesman	C
Sediq	N
Sediqi	N
said	N

Kabul	N
Deputy	N
Police	N
Chief	N
Daoud	N
Amin	N
said	N
those	N
killed	N
in	N
the	N
blast	C
included	C
four	N
people	N
in	N
a	N
station	N
wagon	C
that	N
was	N
driving	N
past	N
the	N
area	N
a	N
passer-by	C
and	N
a	N
Nepalese	N
security	N
guard	N

For	N
years	N
he	N
had	N
evaded	C
capture	C
and	N
was	N
one	N
of	N
the	N
world	N
most	N
wanted	N
men	N
but	N
his	N
time	N
on	N
the	N
run	N
finally	N
ended	N
last	N
year	N
when	N
he	N
was	N
arrested	C
near	N
Belgrade.The	N
70	N
year	N
old	N
will	N
be	N
brought	N
before	N
the	N
UN	N
Yugoslav	N
War	N
Crimes	N
tribunal	C
in	N
the	N
Hague	C
later	N
this	N
morning	N
accused	C
with	N
some	N
of	N
the	N
worst	C
atrocities	C
in	N
Europe	N
since	N
World	N
War	N
Two	N

He	N
has	N
denied	C
charges	N
of	N
genocide	C
murder	N
acts	N
of	N
terror	C
and	N
other	N
crimes	N
against	N
humanity.The	N
most	N
infamous	C
of	N
the	N
charges	N
accuses	C
Mladic	N
of	N
overseeing	C
the	N
massacre	C
of	N
8	N
thousand	N
Muslim	N
boys	N
and	N
men	N
in	N
Srebrenica	N
in	N
Eastern	N
Bosnia	N
in	N
1995	N

Mladic	N
reportedly	N
gave	N
a	N
thumbs-up	C
and	N
clapped	C
to	N
supporters	C
in	N
the	N
court	N
public	N
gallery	C
as	N
the	N
trial	C
got	N
under	N
way	N

Preliminary	C
results	N
indicate	C
the	N
party	N
won	N
less	N
than	N
50	N
percent	N
of	N
votes	N
a	N
steep	C
fall	N
from	N
its	N
earlier	N
majority	C

Opposition	C
parties	N
and	N
international	N
observers	C
said	N
the	N
poll	C
was	N
marred	C
by	N
widespread	C
reports	N
and	N
allegations	C
of	N
vote-rigging	C

Kirill	N
Kudryavtsev	N
AFP	N
Getty	N
Images	N
Police	N
officers	N
surround	C
Russian	N
opposition	C
leader	N
Boris	N
Nemtsov	N
who	N
was	N
detained	C
while	N
taking	N
part	N
in	N
an	N
unauthorized	C
rally	C
at	N
the	N
Triumfalnaya	N
Square	N
in	N
central	N
Moscow	N
late	N
on	N
Tuesday	N

Meanwhile	N
Russia	N
foreign	N
minister	N
took	N
a	N
swipe	C
at	N
Secretary	N
of	N
State	N
Hillary	N
Clinton	N
Wednesday	N
over	N
her	N
criticism	C
of	N
the	N
election	N
saying	N
it	N
was	N
not	N
Hyde	N
Park	N
where	N
speakers	N
could	N
just	N
arrive	N
hold	N
forth	N
and	N
leave	N
without	N
listening	N
to	N
others	N

A	N
Florida	N
mother	N
who	N
fatally	C
shot	N
her	N
four	N
children	N
before	N
killing	N
herself	N
Tuesday	N
called	N
three	N
of	N
the	N
kids	N
who	N
had	N
sought	C
help	N
from	N
a	N
neighbor	C
back	N
to	N
the	N
house	N
before	N
firing	N
the	N
fatal	C
shots	N
authorities	N
said	N

Analysts	C
welcome	N
the	N
measures	C
but	N
accuse	C
the	N
government	N
of	N
reacting	C
too	N
late	N
to	N
a	N
problem	N
that	N
was	N
diagnosed	C
years	N
ago	N

Eduardo	N
Martinez-Abascal	N
professor	N
of	N
Financial	N
Management	N
at	N
IESE	C
Business	N
School	N
said	N
the	N
Bankia	C
move	N
was	N
a	N
necessary	N
step	N
but	N
one	N
that	N
should	N
have	N
been	N
taken	N
several	N
years	N
ago	N
as	N
other	N
countries	N
had	N
done	N

Less	N
money	N
would	N
have	N
been	N
needed	N
and	N
the	N
confidence	C
generated	C
could	N
have	N
generated	C
growth	C
he	N
said	N

Antonio	N
Barros	N
Europe	N
analyst	C
for	N
Eurasia	N
Group	N
said	N
that	N
while	N
the	N
Bankia	N
move	N
and	N
the	N
reform	C
will	N
likely	N
represent	C
an	N
important	N
effort	N
by	N
the	N
government	N
to	N
try	N
dispelling	C
doubts	N
about	N
the	N
strength	C
of	N
Spanish	N
banks	N
more	N
needs	N
to	N
be	N
done	N
to	N
regain	C
market	N
confidence	N

The	N
successive	C
rounds	N
of	N
financial	N
system	N
reform	C
have	N
not	N
helped	N
to	N
build	N
the	N
necessary	N
credibility	C
for	N
the	N
system	N
and	N
short	N
of	N
a	N
big	N
bang	N
solution	N
that	N
specifies	C
where	N
the	N
money	N
to	N
recapitalize	C
the	N
banks	N
is	N
going	N
to	N
come	N
from	N
today	N
Friday	N
reforms	C
might	N
disappoint	C
markets	N
Barroso	N
said	N
in	N
a	N
note	N

Unfortunately	C
he	N
did	N
not	N
see	N
that	N
text	C
or	N
read	N
it	N
on	N
his	N
phone	N
until	N
he	N
woke	N
up	N
this	N
morning	N
...	N
well	N
after	N
the	N
incident	C
occurred	C
Goodyear	N
said	N

The	N
children	N
father	N
does	N
not	N
live	N
with	N
the	N
family	N
and	N
Goodyear	N
said	N
he	N
was	N
distraught	C

Goodyear	N
said	N
police	N
do	N
not	N
have	N
a	N
motive	C

He	N
said	N
authorities	C
have	N
received	N
previous	C
calls	N
from	N
Thomas	N
home	N
pertaining	C
to	N
domestic	C
violence	C

Goodyear	N
said	N
he	N
was	N
having	N
a	N
hard	N
time	N
trying	N
to	N
understand	N
how	N
a	N
mother	N
could	N
commit	C
such	N
a	N
grisly	C
act	N

He	N
said	N
she	N
remained	C
very	N
calm	C
when	N
she	N
called	N
the	N
children	N
back	N
to	N
their	N
house	N

I	N
can	N
not	N
comprehend	C
as	N
a	N
parent	N
doing	N
this	N
to	N
their	N
children	N
...	N
calling	N
them	N
back	N
in	N
and	N
shooting	N
them	N
he	N
said	N

As	N
the	N
children	N
were	N
walking	N
home	N
the	N
neighbor	C
called	N
911	N

Moments	C
later	N
the	N
neighbor	C
told	N
the	N
authorities	C
that	N
she	N
heard	N
several	N
more	N
gunshots	C

Sheriff	N
deputies	C
who	N
arrived	C
within	N
four	N
minutes	N
of	N
the	N
call	N
heard	N
additional	C
gunshots	N
Lieutenant	C
Goodyear	N
said	N

A	N
few	N
minutes	N
later	N
deputies	C
saw	N
someone	N
who	N
may	N
have	N
been	N
armed	C
with	N
a	N
gun	N
open	N
the	N
front	N
door	N
before	N
going	N
back	N
inside	N

About	N
30	N
minutes	N
later	N
there	N
was	N
a	N
final	N
shot	N
Lieutenant	C
Goodyear	N
said	N

Shortly	N
after	N
a	N
special	N
weapons	C
team	N
entered	C
the	N
house	N
and	N
found	N
three	N
children	N
and	N
Ms.	N
Thomas	N
who	N
the	N
authorities	C
said	N
had	N
a	N
self-inflicted	C
gunshot	N
wound	C

The	N
body	N
of	N
a	N
fourth	N
child	N
who	N
had	N
also	N
been	N
shot	N
was	N
found	N
in	N
the	N
front	N
yard	N

Lieutenant	C
Goodyear	N
said	N
there	N
had	N
been	N
other	N
calls	N
to	N
911	N
related	C
to	N
incidents	C
at	N
the	N
house	N
the	N
most	N
recent	C
on	N
Easter	N

It	N
was	N
an	N
effort	C
to	N
say	N
that	N
progress	C
has	N
been	N
made	N
and	N
that	N
the	N
end	N
is	N
coming	N
however	N
slowly	N
while	N
trying	N
to	N
assure	C
the	N
Afghans	N
that	N
the	N
United	N
States	N
will	N
not	N
cut	N
and	N
run	N
once	N
the	N
combat	C
mission	N
ends	N

He	N
said	N
the	N
United	N
States	N
must	N
see	N
this	N
battle	C
through	N
to	N
a	N
successful	C
conclusion	C
although	N
not	N
one	N
that	N
involves	C
nation-building	C

In	N
President	N
Barack	N
Obama	N
twin	N
narratives	C
the	N
United	N
States	N
is	N
both	N
leaving	N
Afghanistan	N
and	N
staying	N
there	N

The	N
different	N
messages	C
are	N
meant	C
for	N
different	N
audiences	C
one	N
at	N
home	N
and	N
one	N
away	N

As	N
Obama	N
brief	N
symbolic	C
visit	N
to	N
Afghanistan	N
on	N
Wednesday	N
made	N
clear	N
the	N
more	N
important	N
audience	C
is	N
American	N
voters	N
fed	C
up	N
with	N
a	N
war	N
that	N
will	N
be	N
in	N
its	N
12th	N
year	N
on	N
Election	N
Day	N
in	N
November	N

From	N
broadband	C
communications	N
infrastructure	C
enterprise	C
mobility	C
and	N
public	N
safety	N
solutions	N
to	N
mobile	N
and	N
wireline	C
digital	N
communication	N
devices	N
that	N
provide	N
compelling	C
experiences	N
Motorola	N
is	N
leading	N
the	N
next	N
wave	C
of	N
innovations	C
that	N
enable	N
people	N
enterprises	C
and	N
governments	N
to	N
be	N
more	N
connected	N
and	N
more	N
mobile	N

Motorola	N
NYSE	N
MOT	N
had	N
sales	N
of	N
US	N
22	N
billion	N
in	N
2009	N
Google	N
provides	N
search	N
and	N
advertising	C
services	N
which	N
together	N
aim	N
to	N
organize	N
and	N
monetize	C
the	N
world	N
information	N

In	N
addition	N
to	N
its	N
dominant	C
search	N
engine	N
it	N
offers	N
a	N
plethora	C
of	N
online	N
tools	N
and	N
platforms	N
including	N
Gmail	N
Maps	N
YouTube	N
and	N
Google+	N
the	N
company	N
extension	C
into	N
the	N
social	N
space	N

Most	N
of	N
its	N
Web-based	N
products	N
are	N
free	N
funded	C
by	N
Google	N
highly	N
integrated	C
online	C
advertising	N
platforms	N
AdWords	N
and	N
AdSense	N

Syrian	N
forces	N
killed	N
at	N
least	N
five	N
people	N
when	N
they	N
raided	C
a	N
Sunni	N
farming	N
village	N
on	N
Sunday	N
torching	C
homes	N
and	N
looting	C
shops	N
in	N
what	N
activists	C
said	N
is	N
a	N
sign	N
of	N
worsening	C
relations	N
among	N
the	N
country	N
religious	N
groups	N

Investigating	C
officers	N
have	N
appealed	C
to	N
anyone	N
who	N
was	N
in	N
the	N
Sarsfield	N
Road	N
or	N
Goldenbridge	N
Terrace	N
areas	N
last	N
night	N
to	N
contact	N
them	N
on	N
01-6667200	N

16/05/2012	N
08:35:41	N
Gardaí	C
are	N
to	N
carry	N
out	N
a	N
technical	C
examination	C
at	N
the	N
scene	N
of	N
a	N
shooting	C
in	N
Dublin	N
last	N
night	N

A	N
man	N
is	N
being	N
treated	C
at	N
Tallaght	N
hospital	N
after	N
he	N
drove	N
himself	N
to	N
a	N
prison	N
for	N
help	N
after	N
he	N
was	N
injured	C
in	N
the	N
attack	C

The	N
shooting	N
happened	N
on	N
Sarsfield	N
Road	N
Ballyfermot	N
at	N
about	N
11.10pm	N
yesterday	N

The	N
victim	C
a	N
32-year-old	N
was	N
hit	N
in	N
the	N
side	N
of	N
his	N
body	N
as	N
he	N
sat	C
in	N
a	N
car	N
outside	N
Finnegan	N
s	N
pub	C

He	N
drove	N
himself	N
to	N
nearby	C
Cloverhill	N
Prison	N
where	N
he	N
called	N
for	N
help	N

His	N
injuries	C
are	N
said	N
to	N
be	N
non-life-threatening	C

The	N
gunman	C
fled	C
in	N
a	N
silver	N
saloon	C
car	N
that	N
was	N
later	N
found	N
burnt	C
out	N
at	N
Golden	N
Bridge	N
Terrace	N
Inchicore	N

As	N
a	N
SWAT	C
team	N
arrived	C
officers	N
heard	C
gunshots	C
inside	N

SWAT	C
officers	N
entered	C
through	N
a	N
back	N
sliding	C
door	N
just	N
before	N
7	N
a.m.	N
and	N
found	N
Thomas	N
and	N
three	N
other	N
children	N
dead	N

They	N
were	N
identified	C
as	N
Joel	N
Johnson	N
12	N
Jazlin	N
Johnson	N
13	N
and	N
Jaxs	N
Johnson	N
15	N

Goodyear	N
said	N
the	N
children	N
father	N
who	N
was	N
separated	C
from	N
the	N
family	N
had	N
been	N
notified	C
of	N
the	N
deaths	N

Also	N
a	N
friend	N
of	N
Thomas	N
told	N
police	N
she	N
texted	C
him	N
during	N
the	N
night	N
that	N
she	N
wanted	N
to	N
be	N
cremated	C
with	N
her	N
four	N
children	N
Goodyear	N
said	N

However	N
the	N
friend	N
did	N
not	N
see	N
the	N
text	N
until	N
after	N
he	N
woke	C
up	N
Tuesday	N
morning	N
and	N
the	N
incident	C
was	N
over	N

The	N
friend	N
who	N
was	N
not	N
identified	C
called	N
police	N
after	N
seeing	C
news	N
of	N
the	N
deaths	N
he	N
said	N

The	N
attack	N
occurred	C
at	N
the	N
gate	N
of	N
a	N
compound	C
known	N
as	N
Green	N
Village	N
which	N
houses	N
private	N
security	N
guards	N
some	N
foreign	N
diplomats	C
U.N.	N
employees	C
and	N
other	N
foreign	N
workers	N
in	N
the	N
city	N
the	N
ministry	N
spokesman	C
said	N

Residents	C
living	N
near	N
the	N
compound	C
and	N
people	N
inside	N
said	N
they	N
heard	N
several	N
blasts	C
mortar	C
explosions	C
and	N
gunfire	C
the	N
Times	N
said	N

In	N
a	N
telephone	N
interview	C
with	N
the	N
Times	N
Taliban	N
spokesman	C
Zabiullah	N
Mujahid	N
said	N
As	N
soon	N
as	N
the	N
mujahedin	C
learned	N
about	N
Obama	N
trip	N
to	N
Kabul	N
we	N
planned	N
to	N
conduct	C
an	N
operation	C
at	N
the	N
heart	N
of	N
the	N
city	N
to	N
send	N
a	N
message	N
to	N
Obama	N
that	N
instead	C
of	N
signing	N
strategic	C
partnerships	C
and	N
instead	C
of	N
imposing	C
a	N
corrupt	C
and	N
unpopular	C
government	C
over	N
the	N
people	N
of	N
Afghanistan	N
he	N
should	N
think	N
of	N
ways	N
to	N
withdraw	C
his	N
troops	N
from	N
Afghanistan	N

The	N
government	C
may	N
also	N
disclose	C
details	N
on	N
its	N
nationalisation	C
this	N
week	N
of	N
Bankia	N
the	N
Spanish	N
bank	N
with	N
the	N
highest	N
exposure	C
to	N
bad	N
property	N
loans	C
following	N
a	N
crash	C
in	N
the	N
construction	C
sector	C
that	N
started	N
in	N
2008	N

Spain	N
is	N
in	N
its	N
second	N
recession	C
in	N
three	N
years	N
and	N
is	N
battling	C
to	N
reduce	N
a	N
swollen	C
deficit	C
and	N
24.4	N
unemployment	C

Spanish	N
bank	N
stocks	N
tumbled	C
Friday	N
as	N
the	N
government	C
readied	C
drastic	C
reforms	N
to	N
save	N
their	N
balance	N
sheets	C
two	N
days	N
after	N
nationalising	C
the	N
fourth-biggest	N
bank	N
Bankia	N

Prime	N
Minister	N
Mariano	N
Rajoy	N
met	N
with	N
his	N
ministers	N
to	N
adopt	C
the	N
broad	C
reforms	C
expected	N
to	N
bring	N
to	N
light	N
the	N
financial	N
sector	N
massive	C
exposure	C
to	N
the	N
collapsed	C
property	N
sector	N

Market	N
doubts	N
about	N
the	N
full	N
extent	N
of	N
the	N
losses	N
on	N
bad	N
loans	N
in	N
Spain	N
banks	N
which	N
overextended	C
themselves	N
during	N
a	N
property	N
boom	C
that	N
went	N
bust	C
in	N
2008	N
hurt	N
the	N
shares	N
of	N
even	N
the	N
strongest	N
banks	N

A	N
neighbor	C
heard	N
shots	N
at	N
4:50	N
a.m.	N
and	N
then	N
responded	C
to	N
a	N
knock	C
at	N
the	N
door	N
to	N
find	N
three	N
of	N
the	N
children	N

The	N
mother	N
Tanya	N
Thomas	N
33	N
called	N
them	N
back	N
home	N
Brevard	N
County	N
Sheriff	N
Office	N
Lt.	N
Tod	N
Goodyear	N
told	N
reporters	C

Deputies	C
arrived	C
at	N
the	N
house	N
several	N
minutes	N
later	N
to	N
hear	N
more	N
shots	N
fired	N

They	N
discovered	C
Thomas	N
eldest	N
daughter	N
Pebbles	N
Johnson	N
17	N
wounded	C
in	N
the	N
front	N
yard	N

They	N
drove	N
a	N
patrol	C
car	N
onto	N
the	N
lawn	C
in	N
an	N
attempt	C
to	N
rescue	C
her	N

Johnson	N
was	N
rushed	C
to	N
hospital	N
but	N
died	N
from	N
her	N
wounds	C
Goodyear	N
said	N

The	N
other	N
children	N
Joel	N
Johnson	N
12	N
Jazlin	N
Johnson	N
13	N
and	N
Jaxs	N
Johnson,15	N
were	N
all	N
dead	N
as	N
was	N
Thomas	N

No	N
suicide	C
note	N
was	N
found	N
in	N
the	N
home	N
but	N
Goodyear	N
said	N
a	N
witness	C
told	N
police	N
he	N
received	C
a	N
text	C
from	N
Thomas	N
at	N
about	N
3	N
a.m.	N
that	N
said	N
she	N
wanted	N
to	N
be	N
cremated	C
with	N
the	N
children	N

Russian	N
authorities	C
should	N
annul	C
the	N
parliamentary	C
vote	N
results	N
and	N
hold	N
a	N
new	N
election	N
ex-Soviet	N
leader	N
Mikhail	N
Gorbachev	N
urged	C
Wednesday	N
as	N
popular	N
indignation	C
grew	N
over	N
widespread	C
reports	N
of	N
alleged	C
election	N
fraud	C

Thousands	N
of	N
Russians	N
have	N
rallied	C
in	N
Moscow	N
and	N
St.	N
Petersburg	N
in	N
the	N
last	N
two	N
days	N
facing	N
off	N
against	N
tens	N
of	N
thousands	N
of	N
police	N
and	N
Interior	N
Ministry	N
troops	N

Hundreds	N
of	N
protesters	C
have	N
been	N
detained	C
in	N
both	N
cities	N

Gorbachev	N
told	N
the	N
Interfax	N
news	N
agency	N
that	N
authorities	N
must	N
hold	N
a	N
fresh	N
election	N
or	N
deal	N
with	N
a	N
rising	N
tide	C
of	N
discontent	C

Prime	N
Minister	N
Vladimir	N
Putin	N
United	N
Russia	N
party	N
won	N
less	N
than	N
50	N
percent	N
of	N
Sunday	N
vote	N
a	N
steep	C
fall	N
from	N
its	N
earlier	N
two-thirds	N
majority	C
according	N
to	N
preliminary	C
results	N

But	N
opposition	C
parties	N
and	N
international	C
observers	C
said	N
the	N
vote	N
was	N
marred	C
by	N
vote-rigging	C
including	N
alleged	C
ballot-box	C
stuffing	C
and	N
false	N
voter	N
rolls	C

With	N
this	N
attack	C
we	N
want	N
to	N
send	N
a	N
message	C
to	N
Obama	N
that	N
the	N
Afghans	N
will	N
welcome	N
you	N
with	N
attacks	C

He	N
needs	N
to	N
remove	N
US	N
forces	C
from	N
Afghanistan	N

Not	N
kill	N
the	N
innocent	C
Afghans	N
and	N
destroy	C
the	N
Afghans	N
country	N

You	N
don	N
t	N
need	N
to	N
sign	N
agreements	C
you	N
need	N
to	N
focus	N
on	N
how	N
to	N
get	N
out	N
of	N
this	N
country	N
says	N
Zabiullah	N
Mujahid	N
a	N
spokesman	C
for	N
the	N
Taliban	N

This	N
attack	N
was	N
planned	N
in	N
a	N
very	N
short	N
time	N
just	N
after	N
the	N
mujahideen	C
got	N
the	N
news	N
of	N
Obama	N
s	N
arrival	C

The	N
attack	N
comes	N
just	N
after	N
the	N
Taliban	N
announced	C
the	N
start	N
of	N
their	N
annual	C
spring	C
offensive	C
in	N
which	N
they	N
increase	C
military	N
activity	N
during	N
warm	N
weather	N
months	N

Taliban	N
officials	C
have	N
said	N
they	N
will	N
target	C
members	N
of	N
the	N
Karzai	N
government	N
parliamentarians	C
and	N
international	C
troops	C

He	N
did	N
n't	N
see	N
the	N
text	C
until	N
he	N
woke	N
up	N
this	N
morning	N
Goodyear	N
said	N

Deputies	C
identified	C
the	N
children	N
as	N
Pebbles	N
Johnson	N
17	N
Jaxs	N
Johnson	N
15	N
Jazzlyn	N
Johnson	N
13	N
and	N
Joel	N
Johnson	N
12	N

The	N
shooting	C
happened	C
in	N
Port	N
St.	N
John	N
about	N
15	N
miles	N
west	N
of	N
Cape	N
Canaveral	N
in	N
an	N
area	N
known	N
as	N
the	N
Space	N
Coast	N
because	N
it	N
is	N
the	N
home	N
of	N
NASA	N
Kennedy	N
Space	N
Center	N
the	N
location	C
of	N
numerous	C
famed	C
shuttle	C
launches	C

A	N
spokesman	C
for	N
the	N
Department	N
of	N
Children	N
and	N
Families	N
would	N
n't	N
immediately	C
comment	N
on	N
whether	N
the	N
family	N
had	N
a	N
history	C
with	N
the	N
agency	C

Dispatch	C
records	N
released	C
Tuesday	N
show	N
that	N
authorities	C
responded	C
to	N
Thomas	N
house	N
on	N
three	N
successive	C
days	N
in	N
April	N

In	N
the	N
first	N
visit	N
on	N
Easter	C
Sunday	N
Thomas	N
reported	N
that	N
her	N
son	N
had	N
thrown	C
a	N
bicycle	N
through	N
a	N
window	N
at	N
the	N
house	N

Panatag/Scarborough	N
is	N
within	N
the	N
Philippines	N
Exclusive	C
Economic	C
Zone	N
and	N
Continental	C
Shelf	C
the	N
DFA	C
added	N

The	N
Navy	N
deployed	C
the	N
BRP	C
Gregorio	N
del	N
Pilar	N
PF-15	N
from	N
Palawan	N
on	N
Sunday	N

But	N
on	N
Tuesday	N
when	N
the	N
Gregorio	N
del	N
Pilar	N
dispatched	C
a	N
boarding	C
team	N
to	N
inspect	C
the	N
fishing	N
vessels	C
and	N
collect	N
photos	N
and	N
other	N
evidence	C
of	N
their	N
catch	C
two	N
Chinese	N
vessels	C
showed	N
up	N
including	N
the	N
