the		N
throne		N
was		N
round		N
behind		N
;		N
and		N
there		N
were		N
stays		N
on		N
either		N
side		N
by		N
the		N
place		N
of		N
the		N
seat	0.133333333333333	C
,		N
and		N
two		N
lions		N
standing		N
beside		N
the		N
stays		N
.		N

the		N
ark		N
,		N
and		N
its		N
poles		N
,		N
the		N
mercy		N
seat	0.25	C
,		N
the		N
veil		N
of		N
the		N
screen		N

Now		N
those		N
who		N
died		N
by		N
the		N
plague		N
were		N
fourteen		N
thousand		N
and		N
seven		N
hundred		N
,		N
besides		N
those		N
who		N
died		N
about		N
the		N
matter	0.302631578947368	C
of		N
Korah		N
.		N

The		N
people		N
will		N
be		N
oppressed		N
,		N
everyone		N
by		N
another		N
,		N
and		N
everyone		N
by		N
his		N
neighbor	0.134615384615385	C
.		N

I		N
am		N
like		N
one		N
who		N
is		N
a		N
joke		N
to		N
his		N
neighbor	0.17647058823529396	C
,		N
I		N
,		N
who		N
called		N
on		N
God		N
,		N
and		N
he		N
answered		N
.		N

You		N
had		N
now		N
turned		N
,		N
and		N
had		N
done		N
that		N
which		N
is		N
right		N
in		N
my		N
eyes		N
,		N
in		N
proclaiming		N
liberty		N
every		N
man		N
to		N
his		N
neighbor	0.2	C
;		N
and		N
you		N
had		N
made		N
a		N
covenant		N
before		N
me		N
in		N
the		N
house		N
which		N
is		N
called		N
by		N
my		N
name		N

If		N
the		N
thief		N
is		N
n't		N
found		N
,		N
then		N
the		N
master		N
of		N
the		N
house		N
shall		N
come		N
near		N
to		N
God		N
,		N
to		N
find		N
out		N
if		N
he		N
has		N
n't		N
put		N
his		N
hand		N
to		N
his		N
neighbor	0.267857142857143	C
's		N
goods		N
.		N

and		N
to		N
love		N
him		N
with		N
all		N
the		N
heart		N
,		N
and		N
with		N
all		N
the		N
understanding		N
,		N
with		N
all		N
the		N
soul		N
,		N
and		N
with		N
all		N
the		N
strength		N
,		N
and		N
to		N
love		N
his		N
neighbor	0.27631578947368396	C
as		N
himself		N
,		N
is		N
more		N
important		N
than		N
all		N
whole		N
burnt		N
offerings		N
and		N
sacrifices		N
.		N

The		N
kings		N
of		N
the		N
earth		N
,		N
who		N
committed		N
sexual		N
immorality		N
and		N
lived		N
wantonly		N
with		N
her		N
,		N
will		N
weep		N
and		N
wail		N
over		N
her		N
,		N
when		N
they		N
look		N
at		N
the		N
smoke	0.261904761904762	C
of		N
her		N
burning		N
,		N

You		N
shall		N
eat		N
fat		N
until		N
you		N
be		N
full		N
,		N
and		N
drink		N
blood	0.134615384615385	C
until		N
you		N
are		N
drunk		N
,		N
of		N
my		N
sacrifice		N
which		N
I		N
have		N
sacrificed		N
for		N
you		N
.		N

he		N
turned		N
their		N
rivers		N
into		N
blood	0.138888888888889	C
,		N
and		N
their		N
streams		N
,		N
so		N
that		N
they		N
could		N
not		N
drink		N
.		N

Now		N
there		N
were		N
some		N
present		N
at		N
the		N
same		N
time		N
who		N
told		N
him		N
about		N
the		N
Galileans		N
,		N
whose		N
blood	0.160714285714286	C
Pilate		N
had		N
mixed		N
with		N
their		N
sacrifices		N
.		N

He		N
killed		N
it		N
;		N
and		N
Moses		N
sprinkled		N
the		N
blood	0.214285714285714	C
around		N
on		N
the		N
altar		N
.		N

All		N
the		N
kings		N
of		N
the		N
earth		N
sought		N
the		N
presence		N
of		N
Solomon		N
,		N
to		N
hear		N
his		N
wisdom		N
,		N
which		N
God	0.1375	C
had		N
put		N
in		N
his		N
heart		N
.		N

For		N
you		N
are		N
a		N
temple		N
of		N
the		N
living		N
God	0.208333333333333	C
.		N

For		N
what		N
the		N
law		N
could		N
n't		N
do		N
,		N
in		N
that		N
it		N
was		N
weak		N
through		N
the		N
flesh		N
,		N
God	0.23529411764705901	C
did		N
,		N
sending		N
his		N
own		N
Son		N
in		N
the		N
likeness		N
of		N
sinful		N
flesh		N
and		N
for		N
sin		N
,		N
he		N
condemned		N
sin		N
in		N
the		N
flesh		N
;		N

It		N
shall		N
be		N
therefore		N
a		N
witness		N
against		N
you		N
,		N
lest		N
you		N
deny		N
your		N
God	0.23529411764705901	C
.		N
''		N

He		N
is		N
the		N
chief		N
of		N
the		N
ways		N
of		N
God	0.27631578947368396	C
.		N

Set		N
an		N
ambush	0.138888888888889	C
for		N
the		N
city		N
behind		N
it		N
.		N
''		N

A		N
stingy		N
man		N
hurries	0.138888888888889	C
after		N
riches		N
,		N
and		N
does		N
n't		N
know		N
that		N
poverty		N
waits		N
for		N
him		N
.		N

The		N
sun		N
also		N
rises		N
,		N
and		N
the		N
sun		N
goes		N
down		N
,		N
and		N
hurries	0.328947368421053	C
to		N
its		N
place		N
where		N
it		N
rises		N
.		N

Or		N
who		N
feeds		N
a		N
flock		N
,		N
and		N
does		N
n't		N
drink		N
from		N
the		N
flock		N
's		N
milk	0.138888888888889	C
?		N

He		N
shall		N
stir		N
up		N
his		N
power		N
and		N
his		N
courage	0.138888888888889	C
against		N
the		N
king		N
of		N
the		N
south		N
with		N
a		N
great		N
army		N
;		N
and		N
the		N
king		N
of		N
the		N
south		N
shall		N
war		N
in		N
battle		N
with		N
an		N
exceeding		N
great		N
and		N
mighty		N
army		N
;		N
but		N
he		N
shall		N
not		N
stand		N
;		N
for		N
they		N
shall		N
devise		N
devices		N
against		N
him		N
.		N

For		N
thus		N
says		N
Yahweh		N
,		N
Sing		N
with		N
gladness	0.138888888888889	C
for		N
Jacob		N
,		N
and		N
shout		N
for		N
the		N
chief		N
of		N
the		N
nations		N
:		N
publish		N
,		N
praise		N
,		N
and		N
say		N
,		N
Yahweh		N
,		N
save		N
your		N
people		N
,		N
the		N
remnant		N
of		N
Israel		N
.		N

For		N
thus		N
says		N
Yahweh		N
of		N
Armies		N
,		N
the		N
God		N
of		N
Israel		N
:		N
Behold		N
,		N
I		N
will		N
cause		N
to		N
cease		N
out		N
of		N
this		N
place		N
,		N
before		N
your		N
eyes		N
and		N
in		N
your		N
days		N
,		N
the		N
voice		N
of		N
mirth		N
and		N
the		N
voice		N
of		N
gladness	0.21875	C
,		N
the		N
voice		N
of		N
the		N
bridegroom		N
and		N
the		N
voice		N
of		N
the		N
bride		N
.		N

They		N
shall		N
obtain		N
gladness	0.220588235294118	C
and		N
joy		N
.		N

You		N
have		N
put		N
gladness	0.23076923076923103	C
in		N
my		N
heart		N
,		N
more		N
than		N
when		N
their		N
grain		N
and		N
their		N
new		N
wine		N
are		N
increased		N
.		N

Thus		N
says		N
Yahweh		N
of		N
Armies		N
:		N
``		N
The		N
fasts		N
of		N
the		N
fourth		N
fifth		N
,		N
seventh		N
,		N
and		N
tenth		N
months		N
shall		N
be		N
for		N
the		N
house		N
of		N
Judah		N
joy		N
and		N
gladness	0.28125	C
,		N
and		N
cheerful		N
feasts		N
.		N

For		N
thus		N
says		N
the		N
Lord		N
Yahweh		N
:		N
Behold	0.138888888888889	C
,		N
I		N
myself		N
,		N
even		N
I		N
,		N
will		N
search		N
for		N
my		N
sheep		N
,		N
and		N
will		N
seek		N
them		N
out		N
.		N

Moses		N
said		N
before		N
Yahweh		N
,		N
``		N
Behold	0.18333333333333302	C
,		N
I		N
am		N
of		N
uncircumcised		N
lips		N
,		N
and		N
how		N
shall		N
Pharaoh		N
listen		N
to		N
me		N
?		N
''		N

Behold	0.267857142857143	C
,		N
I		N
will		N
pour		N
out		N
my		N
spirit		N
on		N
you		N
.		N

Behold	0.279411764705882	C
,		N
we		N
are		N
servants		N
this		N
day		N
,		N
and		N
as		N
for		N
the		N
land		N
that		N
you		N
gave		N
to		N
our		N
fathers		N
to		N
eat		N
its		N
fruit		N
and		N
its		N
good		N
,		N
behold		N
,		N
we		N
are		N
servants		N
in		N
it		N
.		N

Behold	0.316666666666667	C
,		N
I		N
have		N
this		N
day		N
set		N
you		N
over		N
the		N
nations		N
and		N
over		N
the		N
kingdoms		N
,		N
to		N
pluck		N
up		N
and		N
to		N
break		N
down		N
and		N
to		N
destroy		N
and		N
to		N
overthrow		N
,		N
to		N
build		N
and		N
to		N
plant		N
.		N

Yet		N
you		N
may		N
eat		N
these		N
:		N
of		N
all		N
winged		N
creeping		N
things		N
that		N
go		N
on		N
all		N
fours		N
,		N
which		N
have		N
legs	0.138888888888889	C
above		N
their		N
feet		N
,		N
with		N
which		N
to		N
hop		N
on		N
the		N
earth		N
.		N

But		N
now		N
,		N
Yahweh		N
,		N
you		N
are		N
our		N
Father		N
;		N
we		N
are		N
the		N
clay	0.138888888888889	C
,		N
and		N
you		N
our		N
potter		N
;		N
and		N
we		N
all		N
are		N
the		N
work		N
of		N
your		N
hand		N
.		N

But		N
we		N
have		N
this		N
treasure		N
in		N
clay	0.166666666666667	C
vessels		N
,		N
that		N
the		N
exceeding		N
greatness		N
of		N
the		N
power		N
may		N
be		N
of		N
God		N
,		N
and		N
not		N
from		N
ourselves		N
.		N

but		N
to		N
the		N
contrary		N
,		N
when		N
they		N
saw		N
that		N
I		N
had		N
been		N
entrusted		N
with		N
the		N
Good		N
News		N
for		N
the		N
uncircumcision		N
,		N
even		N
as		N
Peter	0.138888888888889	C
with		N
the		N
Good		N
News		N
for		N
the		N
circumcision		N

Simon		N
Peter	0.23684210526315802	C
said		N
to		N
them		N
,		N
``		N
I		N
'm		N
going		N
fishing		N
.		N
''		N

You		N
shall		N
be		N
called		N
Cephas		N
''		N
(		N
which		N
is		N
by		N
interpretation		N
,		N
Peter	0.33333333333333304	C
)		N
.		N

A		N
lady		N
,		N
two		N
ladies	0.3125	C
to		N
every		N
man		N
;		N
to		N
Sisera		N
a		N
spoil		N
of		N
dyed		N
garments		N
,		N
a		N
spoil		N
of		N
dyed		N
garments		N
embroidered		N
,		N
of		N
dyed		N
garments		N
embroidered		N
on		N
both		N
sides		N
,		N
on		N
the		N
necks		N
of		N
the		N
spoil		N
?		N
'		N

They		N
delight		N
in		N
lies	0.140625	C
.		N

Because		N
with		N
lies	0.2375	C
you		N
have		N
grieved		N
the		N
heart		N
of		N
the		N
righteous		N
,		N
whom		N
I		N
have		N
not		N
made		N
sad		N
;		N
and		N
strengthened		N
the		N
hands		N
of		N
the		N
wicked		N
,		N
that		N
he		N
should		N
not		N
return		N
from		N
his		N
wicked		N
way		N
,		N
and		N
be		N
saved		N
alive		N
:		N

As		N
the		N
partridge		N
that		N
sits		N
on		N
eggs	0.140625	C
which		N
she		N
has		N
not		N
laid		N
,		N
so		N
is		N
he		N
who		N
gets		N
riches		N
,		N
and		N
not		N
by		N
right		N
;		N
in		N
the		N
midst		N
of		N
his		N
days		N
they		N
shall		N
leave		N
him		N
,		N
and		N
at		N
his		N
end		N
he		N
shall		N
be		N
a		N
fool		N
.		N

when		N
you		N
were		N
but		N
a		N
few		N
men		N
in		N
number		N
,		N
yes		N
,		N
very		N
few		N
,		N
and		N
foreigners	0.140625	C
were		N
in		N
it		N
.		N

Call		N
me		N
Mara		N
;		N
for		N
the		N
Almighty	0.14285714285714302	C
has		N
dealt		N
very		N
bitterly		N
with		N
me		N
.		N

For		N
the		N
Lord		N
our		N
God		N
,		N
the		N
Almighty	0.15625	C
,		N
reigns		N
!		N

To		N
him		N
who		N
is		N
ready		N
to		N
faint		N
,		N
kindness		N
should		N
be		N
shown		N
from		N
his		N
friend		N
;		N
even		N
to		N
him		N
who		N
forsakes		N
the		N
fear		N
of		N
the		N
Almighty	0.15625	C
.		N

Is		N
it		N
any		N
pleasure		N
to		N
the		N
Almighty	0.23529411764705901	C
,		N
that		N
you		N
are		N
righteous		N
?		N

This		N
is		N
the		N
portion		N
of		N
a		N
wicked		N
man		N
with		N
God		N
,		N
the		N
heritage		N
of		N
oppressors		N
,		N
which		N
they		N
receive		N
from		N
the		N
Almighty	0.38888888888888895	C
.		N

He		N
said		N
therefore		N
,		N
``		N
A		N
certain		N
nobleman		N
went		N
into		N
a		N
far		N
country	0.14285714285714302	C
to		N
receive		N
for		N
himself		N
a		N
kingdom		N
,		N
and		N
to		N
return		N
.		N

You		N
shall		N
not		N
walk		N
in		N
the		N
customs		N
of		N
the		N
nation	0.14285714285714302	C
,		N
which		N
I		N
am		N
casting		N
out		N
before		N
you		N
:		N
for		N
they		N
did		N
all		N
these		N
things		N
,		N
and		N
therefore		N
I		N
abhorred		N
them		N
.		N

Open		N
the		N
gates		N
,		N
that		N
the		N
righteous		N
nation	0.14285714285714302	C
may		N
enter		N
:		N
the		N
one		N
which		N
keeps		N
faith		N
.		N

Now		N
after		N
some		N
years		N
,		N
I		N
came		N
to		N
bring		N
gifts		N
for		N
the		N
needy		N
to		N
my		N
nation	0.171875	C
,		N
and		N
offerings		N

As		N
for		N
that		N
which		N
was		N
broken		N
,		N
in		N
the		N
place		N
where		N
four		N
stood		N
up		N
,		N
four		N
kingdoms		N
shall		N
stand		N
up		N
out		N
of		N
the		N
nation	0.203125	C
,		N
but		N
not		N
with		N
his		N
power		N
.		N

Nation		N
will		N
not		N
lift		N
up		N
sword		N
against		N
nation	0.20454545454545398	C
,		N
neither		N
will		N
they		N
learn		N
war		N
any		N
more		N
.		N

Your		N
fathers		N
went		N
down		N
into		N
Egypt		N
with		N
seventy		N
persons		N
;		N
and		N
now		N
Yahweh		N
your		N
God		N
has		N
made		N
you		N
as		N
the		N
stars	0.14285714285714302	C
of		N
the		N
sky		N
for		N
multitude		N
.		N

For		N
the		N
stars	0.214285714285714	C
of		N
the		N
sky		N
and		N
its		N
constellations		N
will		N
not		N
give		N
their		N
light		N
.		N

The		N
sons		N
of		N
Rachel		N
,		N
Jacob		N
's		N
wife	0.14285714285714302	C
:		N
Joseph		N
and		N
Benjamin		N
.		N

When		N
Leah		N
saw		N
that		N
she		N
had		N
finished		N
bearing		N
,		N
she		N
took		N
Zilpah		N
,		N
her		N
handmaid		N
,		N
and		N
gave		N
her		N
to		N
Jacob		N
as		N
a		N
wife	0.147058823529412	C
.		N

Othniel		N
the		N
son		N
of		N
Kenaz		N
,		N
Caleb		N
's		N
younger		N
brother		N
,		N
took		N
it		N
:		N
and		N
he		N
gave		N
him		N
Achsah		N
his		N
daughter		N
as		N
wife	0.18055555555555605	C
.		N

Sheshan		N
gave		N
his		N
daughter		N
to		N
Jarha		N
his		N
servant		N
as		N
wife	0.264705882352941	C
;		N
and		N
she		N
bore		N
him		N
Attai		N
.		N

Go		N
out		N
of		N
the		N
ship		N
,		N
you		N
,		N
and		N
your		N
wife	0.284090909090909	C
,		N
and		N
your		N
sons		N
,		N
and		N
your		N
sons		N
'		N
wives		N
with		N
you		N
.		N

Joseph		N
,		N
her		N
husband		N
,		N
being		N
a		N
righteous		N
man		N
,		N
and		N
not		N
willing		N
to		N
make		N
her		N
a		N
public		N
example	0.29166666666666696	C
,		N
intended		N
to		N
put		N
her		N
away		N
secretly		N
.		N

On		N
that		N
day		N
Jesus		N
went		N
out		N
of		N
the		N
house		N
,		N
and		N
sat		N
by		N
the		N
seaside	0.14285714285714302	C
.		N

The		N
east		N
border		N
was		N
the		N
Salt		N
Sea	0.160714285714286	C
,		N
even		N
to		N
the		N
end		N
of		N
the		N
Jordan		N
.		N

then		N
your		N
south		N
quarter		N
shall		N
be		N
from		N
the		N
wilderness		N
of		N
Zin		N
along		N
by		N
the		N
side		N
of		N
Edom		N
,		N
and		N
your		N
south		N
border		N
shall		N
be		N
from		N
the		N
end		N
of		N
the		N
Salt		N
Sea	0.191176470588235	C
eastward		N

Such		N
confidence	0.196428571428571	C
we		N
have		N
through		N
Christ		N
toward		N
God		N

One		N
who		N
brings		N
gossip		N
betrays		N
a		N
confidence	0.30357142857142894	C
,		N
but		N
one		N
who		N
is		N
of		N
a		N
trustworthy		N
spirit		N
is		N
one		N
who		N
keeps		N
a		N
secret		N
.		N

If		N
I		N
send		N
them		N
away		N
fasting		N
to		N
their		N
home	0.14285714285714302	C
,		N
they		N
will		N
faint		N
on		N
the		N
way		N
,		N
for		N
some		N
of		N
them		N
have		N
come		N
a		N
long		N
way		N
.		N

For		N
if		N
this		N
counsel		N
or		N
this		N
work		N
is		N
of		N
men	0.14285714285714302	C
,		N
it		N
will		N
be		N
overthrown		N
.		N

He		N
gathered		N
men	0.15625	C
to		N
him		N
,		N
and		N
became		N
captain		N
over		N
a		N
troop		N
,		N
when		N
David		N
killed		N
them		N
of		N
Zobah		N
:		N
and		N
they		N
went		N
to		N
Damascus		N
,		N
and		N
lived		N
therein		N
,		N
and		N
reigned		N
in		N
Damascus		N
.		N

the		N
baptism		N
of		N
John		N
,		N
was		N
it		N
from		N
heaven		N
,		N
or		N
from		N
men	0.15625	C
?		N
''		N

For		N
you		N
are		N
like		N
whitened		N
tombs		N
,		N
which		N
outwardly		N
appear		N
beautiful		N
,		N
but		N
inwardly		N
are		N
full		N
of		N
dead		N
men	0.21875	C
's		N
bones		N
,		N
and		N
of		N
all		N
uncleanness		N
.		N

Lord		N
,		N
men	0.220588235294118	C
live		N
by		N
these		N
things		N
;		N
and		N
my		N
spirit		N
finds		N
life		N
in		N
all		N
of		N
them		N
:		N
you		N
restore		N
me		N
,		N
and		N
cause		N
me		N
to		N
live		N
.		N

For		N
thus		N
says		N
Yahweh		N
:		N
Behold		N
,		N
he		N
shall		N
fly		N
as		N
an		N
eagle	0.14285714285714302	C
,		N
and		N
shall		N
spread		N
out		N
his		N
wings		N
against		N
Moab		N
.		N

They		N
have		N
passed		N
away		N
as		N
the		N
swift		N
ships		N
,		N
as		N
the		N
eagle	0.160714285714286	C
that		N
swoops		N
on		N
the		N
prey		N
.		N

It		N
happened		N
at		N
the		N
end		N
of		N
twenty		N
years		N
,		N
in		N
which		N
Solomon		N
had		N
built		N
the		N
two		N
houses	0.14285714285714302	C
,		N
the		N
house		N
of		N
Yahweh		N
and		N
the		N
king		N
's		N
house		N

All		N
these		N
were		N
the		N
children		N
of		N
Asher		N
,		N
heads		N
of		N
the		N
fathers		N
'		N
houses	0.152777777777778	C
,		N
choice		N
and		N
mighty		N
men		N
of		N
valor		N
,		N
chief		N
of		N
the		N
princes		N
.		N

Joseph		N
opened		N
all		N
the		N
store		N
houses	0.208333333333333	C
,		N
and		N
sold		N
to		N
the		N
Egyptians		N
.		N

But		N
the		N
houses	0.222222222222222	C
of		N
the		N
villages		N
which		N
have		N
no		N
wall		N
around		N
them		N
shall		N
be		N
reckoned		N
with		N
the		N
fields		N
of		N
the		N
country		N
:		N
they		N
may		N
be		N
redeemed		N
,		N
and		N
they		N
shall		N
be		N
released		N
in		N
the		N
Jubilee		N
.		N

They		N
could		N
n't		N
spread		N
the		N
sail	0.14285714285714302	C
.		N

It		N
will		N
be		N
your		N
food	0.29166666666666696	C
.		N

Behold		N
,		N
their		N
ear	0.14285714285714302	C
is		N
uncircumcised		N
,		N
and		N
they		N
ca		N
n't		N
listen		N
.		N

Does		N
n't		N
the		N
ear	0.171875	C
try		N
words		N
,		N
even		N
as		N
the		N
palate		N
tastes		N
its		N
food		N
?		N

Behold		N
,		N
a		N
woman		N
in		N
the		N
city		N
who		N
was		N
a		N
sinner	0.14285714285714302	C
,		N
when		N
she		N
knew		N
that		N
he		N
was		N
reclining		N
in		N
the		N
Pharisee		N
's		N
house		N
,		N
she		N
brought		N
an		N
alabaster		N
jar		N
of		N
ointment		N
.		N

In		N
the		N
night		N
he		N
is		N
like		N
a		N
thief	0.144736842105263	C
.		N

But		N
you		N
,		N
brothers		N
,		N
are		N
n't		N
in		N
darkness		N
,		N
that		N
the		N
day		N
should		N
overtake		N
you		N
like		N
a		N
thief	0.15	C
.		N

When		N
you		N
saw		N
a		N
thief	0.203125	C
,		N
you		N
consented		N
with		N
him		N
,		N
and		N
have		N
participated		N
with		N
adulterers		N
.		N

As		N
the		N
thief	0.279411764705882	C
is		N
ashamed		N
when		N
he		N
is		N
found		N
,		N
so		N
is		N
the		N
house		N
of		N
Israel		N
ashamed		N
;		N
they		N
,		N
their		N
kings		N
,		N
their		N
princes		N
,		N
and		N
their		N
priests		N
,		N
and		N
their		N
prophets		N
;		N

amid		N
which		N
certain		N
Jews		N
from		N
Asia	0.147058823529412	C
found		N
me		N
purified		N
in		N
the		N
temple		N
,		N
not		N
with		N
a		N
mob		N
,		N
nor		N
with		N
turmoil		N
.		N

As		N
the		N
word		N
went		N
out		N
of		N
the		N
king		N
's		N
mouth		N
,		N
they		N
covered		N
Haman		N
's		N
face	0.147058823529412	C
.		N

Jehoshaphat		N
bowed		N
his		N
head		N
with		N
his		N
face	0.152777777777778	C
to		N
the		N
ground		N
;		N
and		N
all		N
Judah		N
and		N
the		N
inhabitants		N
of		N
Jerusalem		N
fell		N
down		N
before		N
Yahweh		N
,		N
worshipping		N
Yahweh		N
.		N

At		N
the		N
evening	0.147058823529412	C
offering		N
I		N
arose		N
up		N
from		N
my		N
humiliation		N
,		N
even		N
with		N
my		N
garment		N
and		N
my		N
robe		N
torn		N
;		N
and		N
I		N
fell		N
on		N
my		N
knees		N
,		N
and		N
spread		N
out		N
my		N
hands		N
to		N
Yahweh		N
my		N
God		N
;		N

If		N
any		N
animal		N
,		N
of		N
which		N
you		N
may		N
eat		N
,		N
dies		N
;		N
he		N
who		N
touches		N
its		N
carcass		N
shall		N
be		N
unclean		N
until		N
the		N
evening	0.15625	C
.		N

When		N
evening	0.234375	C
came		N
,		N
he		N
went		N
out		N
of		N
the		N
city		N
.		N

Moreover		N
Solomon		N
made		N
the		N
middle	0.160714285714286	C
of		N
the		N
court		N
holy		N
that		N
was		N
before		N
the		N
house		N
of		N
Yahweh		N
;		N
for		N
there		N
he		N
offered		N
the		N
burnt		N
offerings		N
,		N
and		N
the		N
fat		N
of		N
the		N
peace		N
offerings		N
,		N
because		N
the		N
bronze		N
altar		N
which		N
Solomon		N
had		N
made		N
was		N
not		N
able		N
to		N
receive		N
the		N
burnt		N
offering		N
,		N
and		N
the		N
meal		N
offering		N
,		N
and		N
the		N
fat		N
.		N

When		N
men		N
arose		N
early		N
in		N
the		N
morning		N
,		N
behold		N
,		N
these		N
were		N
all		N
dead		N
bodies	0.147058823529412	C
.		N

So		N
they		N
took		N
Jesus		N
'		N
body		N
,		N
and		N
bound		N
it		N
in		N
linen		N
cloths		N
with		N
the		N
spices		N
,		N
as		N
the		N
custom		N
of		N
the		N
Jews	0.147058823529412	C
is		N
to		N
bury		N
.		N

Write		N
also		N
to		N
the		N
Jews	0.171875	C
,		N
as		N
it		N
pleases		N
you		N
,		N
in		N
the		N
king		N
's		N
name		N
,		N
and		N
seal		N
it		N
with		N
the		N
king		N
's		N
ring		N
;		N
for		N
the		N
writing		N
which		N
is		N
written		N
in		N
the		N
king		N
's		N
name		N
,		N
and		N
sealed		N
with		N
the		N
king		N
's		N
ring		N
,		N
may		N
not		N
be		N
reversed		N
by		N
any		N
man		N
.		N

They		N
have		N
been		N
informed		N
about		N
you		N
,		N
that		N
you		N
teach		N
all		N
the		N
Jews	0.196428571428571	C
who		N
are		N
among		N
the		N
Gentiles		N
to		N
forsake		N
Moses		N
,		N
telling		N
them		N
not		N
to		N
circumcise		N
their		N
children		N
neither		N
to		N
walk		N
after		N
the		N
customs		N
.		N

There		N
are		N
certain		N
Jews	0.196428571428571	C
whom		N
you		N
have		N
appointed		N
over		N
the		N
affairs		N
of		N
the		N
province		N
of		N
Babylon		N
:		N
Shadrach		N
,		N
Meshach		N
,		N
and		N
Abednego		N
;		N
these		N
men		N
,		N
O		N
king		N
,		N
have		N
not		N
respected		N
you		N
.		N

There		N
arose		N
therefore		N
a		N
questioning		N
on		N
the		N
part		N
of		N
John		N
's		N
disciples		N
with		N
some		N
Jews	0.266666666666667	C
about		N
purification		N
.		N

neither		N
shall		N
he		N
stand		N
who		N
handles		N
the		N
bow	0.147727272727273	C
;		N
and		N
he		N
who		N
is		N
swift		N
of		N
foot		N
wo		N
n't		N
escape		N
;		N
neither		N
shall		N
he		N
who		N
rides		N
the		N
horse		N
deliver		N
himself		N
;		N

But		N
I		N
will		N
have		N
mercy		N
on		N
the		N
house		N
of		N
Judah		N
,		N
and		N
will		N
save		N
them		N
by		N
Yahweh		N
their		N
God		N
,		N
and		N
will		N
not		N
save		N
them		N
by		N
bow	0.261904761904762	C
,		N
sword		N
,		N
battle		N
,		N
horses		N
,		N
or		N
horsemen		N
.		N
''		N

with		N
whom		N
Yahweh		N
had		N
made		N
a		N
covenant		N
,		N
and		N
commanded		N
them		N
,		N
saying		N
,		N
``		N
You		N
shall		N
not		N
fear		N
other		N
gods		N
,		N
nor		N
bow	0.269230769230769	C
yourselves		N
to		N
them		N
,		N
nor		N
serve		N
them		N
,		N
nor		N
sacrifice		N
to		N
them		N
;		N

These		N
are		N
murmurers		N
and		N
complainers		N
,		N
walking		N
after		N
their		N
lusts		N
(		N
and		N
their		N
mouth		N
speaks		N
proud		N
things		N
)		N
,		N
showing		N
respect		N
of		N
persons	0.147727272727273	C
to		N
gain		N
advantage		N
.		N

As		N
he		N
went		N
to		N
Ziklag		N
,		N
there		N
fell		N
to		N
him		N
of		N
Manasseh		N
,		N
Adnah		N
,		N
and		N
Jozabad		N
,		N
and		N
Jediael		N
,		N
and		N
Michael		N
,		N
and		N
Jozabad		N
,		N
and		N
Elihu		N
,		N
and		N
Zillethai		N
,		N
captains		N
of		N
thousands	0.17647058823529396	C
who		N
were		N
of		N
Manasseh		N
.		N

Prepare		N
the		N
buckler		N
and		N
shield	0.15	C
,		N
and		N
draw		N
near		N
to		N
battle		N
!		N

He		N
is		N
their		N
help		N
and		N
their		N
shield	0.15625	C
.		N

Who		N
is		N
like		N
you		N
,		N
a		N
people		N
saved		N
by		N
Yahweh		N
,		N
the		N
shield	0.308823529411765	C
of		N
your		N
help		N
,		N
the		N
sword		N
of		N
your		N
excellency		N
!		N

It		N
happened		N
at		N
the		N
end	0.265625	C
of		N
twenty		N
years		N
,		N
in		N
which		N
Solomon		N
had		N
built		N
the		N
two		N
houses		N
,		N
the		N
house		N
of		N
Yahweh		N
and		N
the		N
king		N
's		N
house		N

Because		N
of		N
your		N
raging		N
against		N
me		N
,		N
and		N
because		N
your		N
arrogance		N
has		N
come		N
up		N
into		N
my		N
ears		N
,		N
therefore		N
will		N
I		N
put		N
my		N
hook		N
in		N
your		N
nose		N
and		N
my		N
bridle		N
in		N
your		N
lips	0.15	C
,		N
and		N
I		N
will		N
turn		N
you		N
back		N
by		N
the		N
way		N
by		N
which		N
you		N
came		N
.		N

Only		N
her		N
lips	0.236111111111111	C
moved		N
,		N
but		N
her		N
voice		N
was		N
not		N
heard		N
.		N

Because		N
your		N
loving		N
kindness		N
is		N
better		N
than		N
life		N
,		N
my		N
lips	0.279411764705882	C
shall		N
praise		N
you		N
.		N

looking		N
for		N
the		N
blessed		N
hope		N
and		N
appearing		N
of		N
the		N
glory	0.15	C
of		N
our		N
great		N
God		N
and		N
Savior		N
,		N
Jesus		N
Christ		N
;		N

wo		N
n't		N
service		N
of		N
the		N
Spirit		N
be		N
with		N
much		N
more		N
glory	0.18333333333333302	C
?		N

So		N
the		N
nations		N
will		N
fear		N
the		N
name		N
of		N
Yahweh		N
;		N
all		N
the		N
kings		N
of		N
the		N
earth		N
your		N
glory	0.196428571428571	C
.		N

Then		N
the		N
Spirit		N
lifted		N
me		N
up		N
,		N
and		N
I		N
heard		N
behind		N
me		N
the		N
voice		N
of		N
a		N
great		N
rushing		N
,		N
saying		N
,		N
Blessed		N
be		N
the		N
glory	0.28333333333333305	C
of		N
Yahweh		N
from		N
his		N
place		N
.		N

He		N
lifts		N
up		N
the		N
needy		N
from		N
the		N
dunghill		N
,		N
To		N
make		N
them		N
sit		N
with		N
princes		N
,		N
and		N
inherit		N
the		N
throne		N
of		N
